# label atom_ns atom_min atom_max stdlib_ns stdlib_min stdlib_max atom_B stdlib_B atom_allocs stdlib_allocs ratio
1	3.66	3.644	4.008	3.632	3.564	3.789	0	0	0	0	1.00771
2	5.302	5.253	5.383	5.401	5.283	5.48	0	0	0	0	0.98167
4	5.472	5.437	5.496	5.409	5.349	5.418	0	0	0	0	1.01165
8	6.382	5.906	6.569	6.773	6.509	7.264	0	0	0	0	0.942271
