# label atom_ns atom_min atom_max stdlib_ns stdlib_min stdlib_max atom_B stdlib_B atom_allocs stdlib_allocs ratio
1	0.2082	0.1981	0.2208	0.2047	0.2014	0.2176	0	0	0	0	1.0171
2	0.107	0.1047	0.1074	0.1039	0.1026	0.1108	0	0	0	0	1.02984
4	0.05467	0.05041	0.05969	0.05445	0.05384	0.0548	0	0	0	0	1.00404
8	0.03546	0.02639	0.04037	0.03968	0.02773	0.04014	0	0	0	0	0.893649
