# label atom_ns atom_min atom_max stdlib_ns stdlib_min stdlib_max atom_B stdlib_B atom_allocs stdlib_allocs ratio
1	4.193	3.923	4.213	4.364	4.187	4.56	0	0	0	0	0.960816
2	12.26	11.27	12.97	11.77	10.65	12.83	0	0	0	0	1.04163
4	19.47	17.1	21.37	19.77	17.36	19.93	0	0	0	0	0.984825
8	24.2	18.82	25.16	24.72	19.13	27.17	0	0	0	0	0.978964
