# label atom_ns atom_min atom_max stdlib_ns stdlib_min stdlib_max atom_B stdlib_B atom_allocs stdlib_allocs ratio
1	4.094	4.005	4.225	4.107	3.919	4.169	0	0	0	0	0.996835
2	12.69	11.09	13.17	11.8	11.2	13.1	0	0	0	0	1.07542
4	18.03	17.03	20.99	19.12	18.44	20.13	0	0	0	0	0.942992
8	25.15	22.65	27.73	26.72	21.99	28.69	0	0	0	0	0.941243
